u,g,r,i,z,specClass,redshift,redshift_err
19.42342,18.05668,17.13461,16.64992,16.46716,GALAXY,0.1312466,1.495002e-05
16.2158,14.77393,14.17668,13.86373,13.6272,GALAXY,0.0324478,1.221397e-05
18.2395,18.05654,17.84438,17.65199,17.71035,QSO,1.541095,0.0001431838
19.31132,19.12428,18.89017,18.65734,18.67175,QSO,1.535019,0.0002759162
19.19934,17.90525,17.46025,17.19724,17.05068,GALAXY,0.0372446,2.010051e-05
18.93685,17.82204,17.29595,17.0432,16.75874,GALAXY,0.06470779,1.149236e-05
17.66638,16.69153,16.48492,16.17595,16.11678,GALAXY,0.05438418,7.440539e-06
19.19494,18.17348,17.77145,17.55897,17.38061,GALAXY,0.04001469,7.719601e-06
19.04629,16.98458,15.97075,15.49517,15.14197,GALAXY,0.07630557,1.761802e-05
19.45621,17.43432,16.37616,15.89331,15.48975,GALAXY,0.1059548,2.885014e-05
19.0671,17.10487,16.0865,15.61785,15.26997,GALAXY,0.08495824,2.335765e-05
19.30067,17.66092,16.75845,16.31199,15.96154,GALAXY,0.06881782,2.005149e-05
19.35219,19.18065,19.08402,18.84599,18.72057,QSO,1.889849,0.0004441715
19.05264,17.25884,16.44038,16.02008,15.70212,GALAXY,0.03277407,1.468194e-05
19.2952,17.94443,17.14817,16.73512,16.42412,GALAXY,0.104078,2.195771e-05
19.15876,17.85587,17.1916,16.73385,16.42402,GALAXY,0.07256947,7.082615e-06
19.25263,17.67456,16.74726,16.12937,15.73022,GALAXY,0.07596462,7.619528e-06
19.20327,17.97357,17.3393,16.88599,16.6339,GALAXY,0.08931449,5.637168e-06
18.41554,17.59292,17.15145,16.78972,16.67102,GALAXY,0.1266864,6.708788e-06
19.11982,17.11906,16.14981,15.74776,15.41176,GALAXY,0.1071736,1.829345e-05
18.96003,17.73251,17.01814,16.57052,16.22893,GALAXY,0.08817314,5.552477e-06
18.56825,17.21673,16.54774,16.1459,15.86845,GALAXY,0.06186397,9.169747e-06
19.00726,17.7087,17.00135,16.56004,16.28332,GALAXY,0.067135,4.784703e-06
19.42772,17.4668,16.59467,16.21488,15.90219,GALAXY,0.0620144,1.358593e-05
19.27248,17.91417,17.32409,16.96836,16.76623,GALAXY,0.09162676,9.941923e-06
18.68108,17.28568,16.68692,16.35376,16.14878,GALAXY,0.0534112,1.237205e-05
19.02994,17.90311,17.19183,16.78681,16.65101,GALAXY,0.1096901,1.987339e-05
18.69295,17.60954,17.04294,16.68302,16.47874,GALAXY,0.1116158,8.643607e-06
19.13458,17.57376,16.75476,16.34991,16.02791,GALAXY,0.03074849,1.49646e-05
17.90245,15.80389,14.70864,14.26599,13.86777,GALAXY,0.08963244,2.082782e-05
18.77195,17.91605,17.8373,17.49029,17.53353,GALAXY,0.06108238,4.168947e-06
19.17672,18.29598,17.57629,17.16655,16.92653,GALAXY,0.1524762,9.278002e-06
19.32594,18.09148,17.34415,16.98108,16.65049,GALAXY,0.147168,1.450066e-05
19.49287,18.03173,17.29442,16.85246,16.55787,GALAXY,0.06223795,8.905418e-06
18.37286,17.12924,16.78811,16.56142,16.44683,GALAXY,0.0373534,8.221307e-06
17.2157,15.87145,15.40347,15.11229,14.96442,GALAXY,0.04480814,1.119931e-05
19.03389,17.17747,16.2868,15.86541,15.53894,GALAXY,0.05269047,1.169463e-05
18.87619,18.74539,18.6369,18.46403,18.48835,QSO,1.515829,0.0001936207
18.69654,17.17229,16.37601,15.95258,15.66507,GALAXY,0.09152495,1.060573e-05
18.87723,18.66934,18.56946,18.55162,18.44253,QSO,0.7935937,0.000176708
18.32548,16.93056,16.19256,15.79883,15.53082,GALAXY,0.09254521,1.894624e-05
17.78695,16.40219,15.69071,15.32099,15.06832,GALAXY,0.06593723,3.388355e-05
19.19232,18.92311,18.83433,18.66726,18.48182,QSO,2.002958,0.0003312781
19.17168,17.26751,16.28669,15.86286,15.52713,GALAXY,0.1063666,1.789272e-05
18.96917,16.89319,15.87674,15.42771,15.07263,GALAXY,0.1110242,2.323677e-05
18.10326,16.24799,15.42894,15.03759,14.74316,GALAXY,0.03146717,1.016766e-05
19.17911,17.06913,15.96619,15.47665,15.10568,GALAXY,0.1158231,1.909248e-05
18.32932,16.92617,16.16743,15.78151,15.49517,GALAXY,0.0773155,2.123158e-05
18.57005,18.28361,17.81522,17.40425,17.35642,QSO,0.2079677,2.682564e-05
19.56146,17.53737,16.50704,15.97855,15.54379,GALAXY,0.07645905,1.487618e-05
19.14,17.10678,16.17263,15.74604,15.42987,GALAXY,0.07522131,1.928139e-05
18.88315,17.16395,16.28492,15.82615,15.47196,GALAXY,0.07326044,1.48733e-05
19.14511,17.10655,16.18315,15.76162,15.42174,GALAXY,0.07775021,1.639798e-05
18.92281,17.43285,16.84501,16.56305,16.36308,GALAXY,0.03202502,3.113478e-05
18.36489,16.43015,15.46048,14.96843,14.59271,GALAXY,0.07701314,1.651108e-05
19.46848,17.72145,16.77292,16.31705,15.93459,GALAXY,0.1237874,2.084166e-05
18.91507,18.58183,18.38474,18.10026,17.77721,QSO,2.093196,0.000490193
19.4323,17.59673,16.6469,16.21734,15.87509,GALAXY,0.07552163,1.992511e-05
18.99314,17.68005,17.03792,16.66309,16.38207,GALAXY,0.07219186,1.103163e-05
18.62743,16.70789,15.7947,15.35791,14.97039,GALAXY,0.05127482,1.486907e-05
18.9472,18.76309,18.69157,18.4999,18.46597,QSO,1.823872,0.0002022408
18.47405,16.69932,15.91007,15.52034,15.22169,GALAXY,0.03249215,1.407098e-05
19.34692,18.08696,17.38847,17.03974,16.81842,GALAXY,0.08604712,1.16963e-05
19.08432,18.31164,18.09949,17.76013,17.78014,GALAXY,0.07136613,5.949222e-06
17.76554,16.28469,15.56946,15.19037,14.8485,GALAXY,0.03304891,1.269332e-05
19.16253,18.84967,18.66397,18.79337,18.74155,QSO,0.9956983,0.0002626929
19.4187,17.79563,17.07489,16.69611,16.47784,GALAXY,0.08577175,3.583548e-05
18.14826,16.94976,16.26295,15.80541,15.52608,GALAXY,0.06776583,1.019583e-05
19.43414,17.69979,16.86727,16.50043,16.21707,GALAXY,0.0859785,1.661639e-05
18.31388,17.91021,17.77169,17.76641,17.60715,QSO,0.8700747,4.366216e-05
19.39505,19.15001,18.98402,19.03896,18.93915,QSO,0.9428868,0.0005271386
18.67336,17.99769,17.64899,17.07064,17.23485,GALAXY,0.1347413,4.527473e-06
19.50787,17.99435,17.08791,16.64412,16.32711,GALAXY,0.1484802,1.657723e-05
18.92606,16.98901,16.11839,15.69819,15.36322,GALAXY,0.06216314,2.065976e-05
19.43415,17.55345,16.69918,16.30593,15.99722,GALAXY,0.08207762,2.197648e-05
18.84937,17.67759,17.12492,16.74357,16.63217,GALAXY,0.07642194,6.952136e-06
19.31185,18.07454,17.54809,17.24409,17.08387,GALAXY,0.02649975,8.589788e-06
18.29641,18.11545,18.04653,17.91919,18.05081,QSO,1.461169,0.0002509027
18.95782,17.63342,16.95814,16.57899,16.29758,GALAXY,0.0786179,9.963089e-06
19.02076,17.87319,17.47035,17.16774,17.06073,GALAXY,0.08203235,5.547209e-06
18.83617,17.54312,16.98666,16.60276,16.43158,GALAXY,0.08778007,9.862154e-06
18.69011,17.07743,16.32264,15.91039,15.5913,GALAXY,0.0668507,1.441205e-05
17.86932,16.61975,16.05806,15.70748,15.47361,GALAXY,0.06170637,9.432149e-06
16.57733,14.55258,13.63788,13.20012,12.8906,GALAXY,0.03351577,1.113635e-05
19.10219,17.15089,16.08374,15.64392,15.28702,GALAXY,0.1157099,1.516943e-05
18.64209,16.92144,16.08006,15.60598,15.27678,GALAXY,0.0671604,2.27243e-05
18.74384,17.55871,17.08507,16.7834,16.6556,GALAXY,0.03911755,1.473304e-05
19.26023,17.8156,16.81257,16.33466,16.00613,GALAXY,0.1498511,2.474998e-05
19.2203,17.61008,16.80053,16.30501,16.03268,GALAXY,0.0808237,1.082252e-05
17.71948,16.48528,15.77933,15.34603,15.06049,GALAXY,0.08047714,6.534656e-06
18.44588,18.14132,18.14984,18.00132,17.99685,QSO,1.656869,0.0004429393
19.54133,17.71838,16.65891,16.17963,15.79482,GALAXY,0.1171921,3.519658e-05
18.51295,18.11662,17.93446,17.77725,17.62022,QSO,2.203115,0.0001602301
18.0171,16.28187,15.43999,15.04304,14.7139,GALAXY,0.07768805,2.046692e-05
19.03521,17.32273,16.54209,16.17853,15.8841,GALAXY,0.03131595,1.82098e-05
19.16584,17.99592,17.62386,17.40925,17.24208,GALAXY,0.05409633,1.201001e-05
19.32428,19.07832,18.81303,18.71782,18.73587,QSO,1.403327,0.0003464274
17.06256,16.16548,15.65872,15.39977,15.19142,GALAXY,0.02849687,1.14746e-05
19.16689,18.98551,18.89312,18.62634,18.51991,QSO,1.772,0.0004757541
19.04681,17.74146,17.17332,16.8373,16.61853,GALAXY,0.08406009,7.838477e-06
16.77583,14.91156,14.10782,13.70426,13.42374,GALAXY,0.0322805,9.303925e-06
17.90712,16.04854,15.19778,14.79279,14.51242,GALAXY,0.05836446,1.458373e-05
17.43565,16.48499,15.81968,15.40105,15.13068,QSO,0.06146497,4.743431e-05
19.39063,18.13727,17.58675,17.2742,17.08794,GALAXY,0.1014094,1.223341e-05
18.46412,17.09526,16.75558,16.52126,16.50153,GALAXY,0.0287462,7.412964e-06
19.09465,17.47643,16.68654,16.31454,15.96655,GALAXY,0.0289721,4.4017e-05
18.47314,16.68344,15.80347,15.40108,15.03236,GALAXY,0.09998877,3.252081e-05
19.55561,18.09081,17.23467,16.76447,16.47899,GALAXY,0.08175641,1.206453e-05
17.64326,16.20052,15.44124,15.03665,14.73789,GALAXY,0.06616875,1.372394e-05
19.55841,18.23316,17.80904,17.57246,17.9174,GALAXY,0.08608148,1.2913e-05
18.9947,18.60666,18.15034,18.0321,18.06395,QSO,1.245868,0.0003110999
17.44352,15.21205,14.21002,13.71227,13.31392,GALAXY,0.05129916,1.378292e-05
18.59795,16.72048,15.84848,15.46307,15.10904,GALAXY,0.04515403,1.517456e-05
18.92624,18.54046,18.54088,18.414,18.50237,QSO,0.6448576,6.580807e-05
18.99544,17.31485,16.63105,16.24744,16.00699,GALAXY,0.0325263,1.408813e-05
18.54804,16.63939,15.61474,15.1902,14.84539,GALAXY,0.1042747,2.064818e-05
19.04318,17.62622,16.82278,16.38636,16.0501,GALAXY,0.09936795,8.809274e-06
18.43879,16.97612,16.33316,15.94627,15.67576,GALAXY,0.04320037,1.395216e-05
18.4578,16.99661,16.22299,15.80714,15.45882,GALAXY,0.02832955,1.273051e-05
18.98626,17.00994,16.05052,15.60265,15.25078,GALAXY,0.08145364,1.584995e-05
19.32345,18.2643,17.82846,17.51236,17.38372,GALAXY,0.09495577,6.447165e-06
19.12764,18.00034,17.63985,17.70427,17.61145,GALAXY,0.006643545,5.782423e-06
18.72688,17.7247,17.29307,16.90904,16.83,GALAXY,0.06903464,7.854489e-06
18.68345,16.65557,15.68584,15.21688,14.88173,GALAXY,0.07182773,1.226371e-05
18.27084,16.64394,15.90216,15.54377,15.28593,GALAXY,0.02808636,1.388734e-05
19.07459,17.27377,16.31121,15.89236,15.57082,GALAXY,0.08228128,1.761714e-05
18.46146,16.39768,15.47615,15.05108,14.7205,GALAXY,0.08087085,1.220656e-05
18.30231,16.48444,15.93057,15.60578,15.42385,GALAXY,0.03628713,1.693154e-05
18.31433,16.8489,16.16576,15.76724,15.45464,GALAXY,0.04126731,1.128564e-05
18.85646,17.57247,16.91625,16.52393,16.26623,GALAXY,0.0735746,8.825198e-06
18.81714,16.95605,16.09313,15.66509,15.35224,GALAXY,0.04226772,1.212291e-05
18.86193,16.98634,16.04952,15.64001,15.32449,GALAXY,0.08724023,1.372057e-05
18.67639,17.71967,17.21548,16.78749,16.68946,GALAXY,0.06752919,9.585097e-06
19.3396,17.8057,17.0489,16.6146,16.26987,GALAXY,0.04061303,1.363414e-05
19.28715,18.0104,17.58992,17.14043,16.93737,GALAXY,0.04232166,1.028364e-05
19.27959,18.94747,18.82648,18.93042,18.89782,QSO,0.8804916,0.000286339
18.77572,18.07051,17.97141,17.75097,17.75851,QSO,2.164372,0.0003985327
18.87313,18.72942,18.62223,18.68033,18.65981,QSO,1.269574,0.0003084784
17.65978,16.73302,16.43402,16.18484,16.05754,GALAXY,0.05926818,7.922854e-06
18.87858,16.7767,15.75995,15.31882,14.98601,GALAXY,0.08246407,1.558311e-05
18.66202,17.46227,16.99333,16.73079,16.53012,GALAXY,0.04157702,1.41253e-05
18.71194,17.34868,16.60713,16.23142,15.96973,GALAXY,0.1143586,4.585433e-05
19.41555,18.07981,17.27477,16.85909,16.63744,GALAXY,0.1528289,3.101464e-05
19.32136,17.93002,17.29053,16.96292,16.71393,GALAXY,0.07339528,1.590587e-05
18.77364,17.16289,16.36087,15.93484,15.60789,GALAXY,0.07142816,1.832782e-05
17.43367,15.5522,14.69402,14.2802,13.96838,GALAXY,0.02987838,1.007387e-05
18.57318,18.21696,17.65232,17.23239,17.04298,QSO,0.1986994,3.569259e-05
18.32918,16.825,16.07131,15.6341,15.33173,GALAXY,0.06319293,6.707995e-06
19.45366,18.99747,18.82593,18.62102,18.43409,QSO,0.4720579,6.952816e-05
18.81194,16.91735,16.00949,15.59258,15.26598,GALAXY,0.08203502,1.817901e-05
19.48387,19.32112,19.20177,19.21687,19.26304,QSO,1.364649,0.0003727445
18.31207,17.16977,16.73093,16.481,16.27969,GALAXY,0.0333925,6.556177e-06
18.90485,17.74906,17.22964,16.87303,16.69819,GALAXY,0.07215285,1.188443e-05
19.066,17.61071,16.7805,16.34592,15.9975,GALAXY,0.07417006,1.956861e-05
19.54487,18.30128,17.43208,16.97682,16.67722,GALAXY,0.1874064,3.645337e-05
18.12344,16.6485,15.98695,15.61089,15.42359,GALAXY,0.06751508,1.627819e-05
18.50704,17.41344,17.03735,16.81832,16.67826,GALAXY,0.02250883,5.489604e-06
18.05766,17.07274,16.84,16.67166,16.62862,GALAXY,0.0324332,5.379017e-06
18.44312,17.28158,16.73056,16.40701,16.21756,GALAXY,0.05861984,8.078715e-06
18.93831,17.55604,16.97614,16.62923,16.37971,GALAXY,0.03224309,8.969052e-06
18.71158,17.50154,16.95276,16.60928,16.38219,GALAXY,0.06550411,7.685952e-06
18.82686,16.93837,16.08765,15.66818,15.3869,GALAXY,0.08388289,1.674693e-05
19.4242,17.54984,16.6864,16.25612,16.02683,GALAXY,0.05409659,1.503283e-05
18.59848,16.69213,15.78014,15.32896,14.96953,GALAXY,0.08486958,1.533674e-05
16.81989,15.30134,14.59587,14.22782,13.90361,GALAXY,0.02959267,9.561511e-06
19.17537,17.75441,16.95427,16.50262,16.20178,GALAXY,0.09972143,1.014016e-05
18.71458,17.92815,17.62968,17.4661,17.52935,GALAXY,0.01639513,9.709059e-06
19.52372,17.3085,16.25168,15.75089,15.39954,GALAXY,0.09616525,2.079939e-05
18.867,17.23168,16.36761,15.95949,15.62575,GALAXY,0.07852842,2.316574e-05
18.58495,18.54853,18.51632,18.35619,18.19054,QSO,1.973748,0.0003328962
18.56644,17.19196,16.59344,16.23655,16.03348,GALAXY,0.05889622,1.451832e-05
18.76379,17.52642,17.02821,16.7079,16.5554,GALAXY,0.06697252,7.805706e-06
18.99683,17.8247,17.41948,17.13557,16.91212,GALAXY,0.0322044,9.065446e-06
19.26361,17.24823,16.31286,15.91196,15.59932,GALAXY,0.1046274,2.101655e-05
19.24749,18.27798,17.84732,17.50775,17.3853,GALAXY,0.08958522,6.218678e-06
19.57557,18.34395,17.76156,17.44338,17.18566,GALAXY,0.07686614,1.102085e-05
19.37052,18.04528,17.53142,17.27553,17.05374,GALAXY,0.05456286,1.700232e-05
19.57895,18.14323,17.37399,16.96848,16.67383,GALAXY,0.1565555,2.593732e-05
19.32652,17.4192,16.45628,16.02769,15.67797,GALAXY,0.1226625,2.747118e-05
19.08006,17.17172,16.21524,15.74554,15.3836,GALAXY,0.08620228,1.908131e-05
19.19154,17.81733,17.09706,16.66232,16.32065,GALAXY,0.07465609,8.27131e-06
19.20402,17.3282,16.37992,15.94322,15.60234,GALAXY,0.08398343,2.011664e-05
17.83118,17.5404,17.34071,16.98935,16.99903,QSO,0.08560693,3.848621e-05
18.10732,16.90093,16.22363,15.81932,15.58539,GALAXY,0.1061121,5.759387e-06
18.24559,17.22187,16.84965,16.58125,16.45436,GALAXY,0.07113644,7.414108e-06
18.35552,16.9396,16.24444,15.85578,15.58444,GALAXY,0.05757004,1.184059e-05
18.91025,17.6221,16.98641,16.58064,16.31585,GALAXY,0.07760585,7.508104e-06
17.19101,15.33906,14.48736,14.07786,13.78213,GALAXY,0.03896035,8.808425e-06
19.13323,17.13984,16.21034,15.79029,15.45428,GALAXY,0.08500988,2.003595e-05
18.41495,16.8408,16.06766,15.6554,15.36793,GALAXY,0.0890843,2.609199e-05
19.36789,17.90531,17.09843,16.59377,16.21933,GALAXY,0.06627355,8.143332e-06
18.91515,17.66143,17.17259,16.84892,16.66568,GALAXY,0.06086181,9.359919e-06
19.29509,19.30457,19.38074,19.16385,19.0932,QSO,1.877871,0.0001929392
18.90435,17.94697,17.54616,17.33308,17.18717,GALAXY,0.03958575,1.038315e-05
18.88818,16.92307,15.98005,15.54955,15.19331,GALAXY,0.08270459,1.665796e-05
19.30835,18.22761,17.64963,17.22162,17.05636,GALAXY,0.1276797,9.911184e-06
16.92397,16.19824,16.02391,15.97983,15.73616,QSO,0.7831692,5.064441e-05
19.36462,19.09128,18.93756,18.70581,18.78252,QSO,1.499963,0.0003615265
18.63888,16.53728,15.54855,15.0738,14.7077,GALAXY,0.06322597,1.313907e-05
19.49472,18.22167,17.47978,17.04108,16.73755,GALAXY,0.153043,7.929277e-06
18.2748,16.98956,16.41355,16.04355,15.84906,GALAXY,0.08055729,9.703876e-06
19.37975,18.27578,17.813,17.4351,17.28327,GALAXY,0.0972769,7.782744e-06
18.43271,17.19131,16.48201,16.12601,15.92668,GALAXY,0.1320593,8.637423e-06
18.79975,17.66257,17.2756,17.05172,17.00699,GALAXY,0.03474242,1.050651e-05
18.5863,17.33876,16.73262,16.42398,16.17926,GALAXY,0.02906235,7.977808e-06
17.58215,16.49321,15.90499,15.61445,15.3995,GALAXY,0.02886623,7.091986e-06
17.95883,16.00219,15.20308,14.75601,14.44684,GALAXY,0.04397953,1.204558e-05
16.74761,14.84737,14.01757,13.60539,13.30443,GALAXY,0.03107188,1.094044e-05
19.31826,18.29203,17.76552,17.37409,17.16129,GALAXY,0.1139249,9.196624e-06
18.90899,17.08978,16.27678,15.88399,15.57558,GALAXY,0.0518392,1.27479e-05
19.37354,18.01335,17.27764,16.81874,16.6323,GALAXY,0.1394936,6.646477e-06
19.2472,17.9182,17.40181,17.08149,16.89611,GALAXY,0.06688634,1.127898e-05
19.06802,17.59851,17.01112,16.64091,16.49537,GALAXY,0.1277513,1.077263e-05
18.44398,16.49837,15.63517,15.20718,14.88869,GALAXY,0.04897468,1.290239e-05
19.49949,17.86073,16.98553,16.54745,16.24847,GALAXY,0.07809623,1.00631e-05
18.81157,17.27699,16.3066,15.8267,15.46662,GALAXY,0.1785287,1.834824e-05
18.20501,16.58162,15.82915,15.48125,15.18558,GALAXY,0.03710196,1.14499e-05
19.19569,17.3445,16.47097,16.06784,15.7399,GALAXY,0.04087759,1.533359e-05
19.38498,17.2376,16.18624,15.70815,15.34202,GALAXY,0.08903275,1.151492e-05
19.1611,17.7247,16.84623,16.42848,16.17176,GALAXY,0.1338784,3.973799e-05
19.33205,18.16073,17.20655,16.73854,16.40044,GALAXY,0.2273871,3.472319e-05
17.88887,16.5744,15.92395,15.55332,15.32911,GALAXY,0.06623246,1.15644e-05
19.3969,18.15697,17.4902,17.10795,16.87476,GALAXY,0.1060755,1.149959e-05
18.01298,16.53615,15.78822,15.39616,15.06176,GALAXY,0.01870126,8.865499e-06
19.06691,18.06138,17.67139,17.46603,17.33874,GALAXY,0.02910901,5.359547e-06
19.47876,17.92569,17.08264,16.662,16.32924,GALAXY,0.08190009,2.485013e-05
18.30369,16.40576,15.53903,15.13365,14.81984,GALAXY,0.05946596,1.303222e-05
18.18381,16.87782,16.21319,15.82471,15.54921,GALAXY,0.06012118,1.144726e-05
18.5522,17.46228,16.79453,16.2281,16.04727,GALAXY,0.08593672,7.473809e-06
19.00986,18.08405,17.76649,17.58358,17.45544,GALAXY,0.02950964,4.99759e-06
19.49045,18.00476,17.29214,16.96477,16.77447,GALAXY,0.03049657,4.791147e-05
19.08374,18.04915,17.59513,17.37724,17.25006,GALAXY,0.03184072,7.3418e-06
18.12898,16.01389,14.94444,14.44223,14.06155,GALAXY,0.08854482,1.922537e-05
18.5484,16.67275,15.75049,15.33324,15.03086,GALAXY,0.07947608,1.839995e-05
18.21884,17.00815,16.44821,16.16396,15.95463,GALAXY,0.03148672,1.27304e-05
18.68322,17.28171,16.64227,16.31641,16.09606,GALAXY,0.05346727,3.322091e-05
18.54028,17.79907,17.64628,17.25324,17.31713,GALAXY,0.07373224,4.637483e-06
19.33881,17.54501,16.66043,16.21172,15.93094,GALAXY,0.09710224,2.391683e-05
19.40744,17.92673,17.166,16.77309,16.4517,GALAXY,0.1181161,1.599764e-05
18.32619,16.55342,15.77001,15.37902,15.0903,GALAXY,0.04540914,1.146113e-05
19.23807,18.11031,17.78455,17.6024,17.53058,GALAXY,0.02670258,9.435582e-06
18.96631,17.93006,17.45109,17.08291,16.9635,GALAXY,0.1317611,5.031943e-06
19.38304,19.29776,19.0963,18.92404,18.93544,QSO,0.204369,4.933401e-05
19.45413,18.27739,17.67553,17.30247,17.09551,GALAXY,0.1338171,7.418574e-06
16.95628,15.61471,15.09732,14.76071,14.55562,GALAXY,0.02974887,3.165211e-05
18.82009,17.08634,16.14174,15.6736,15.29597,GALAXY,0.0806781,1.853029e-05
19.27432,17.2588,16.17148,15.67591,15.19417,GALAXY,0.120531,2.8289e-05
18.16416,17.14625,16.71277,16.36902,16.19838,GALAXY,0.06590074,6.4961e-06
18.33204,16.54159,15.65684,15.21242,14.8686,GALAXY,0.08078671,1.452517e-05
18.7435,17.40731,16.76519,16.42771,16.20535,GALAXY,0.02981079,8.92712e-06
19.40857,19.28606,19.18743,19.16783,19.32533,QSO,1.2789,0.0003021031
19.35255,17.32522,16.36797,15.92675,15.58695,GALAXY,0.07434598,1.530227e-05
19.44376,18.16868,17.61127,17.23463,17.03699,GALAXY,0.08198972,9.310515e-06
19.36228,19.31909,19.31814,19.1338,18.81294,QSO,2.11513,0.0001316644
18.58113,16.61359,15.64929,15.228,14.90945,GALAXY,0.08846534,1.678732e-05
19.49926,17.91394,17.10694,16.74717,16.45747,GALAXY,0.05012665,3.153331e-05
19.43675,17.94753,17.45291,17.14906,17.00582,GALAXY,0.04853459,9.865448e-06
17.50527,16.60084,16.29341,16.08818,15.94031,GALAXY,0.03428973,5.807377e-06
19.00694,17.65975,17.02871,16.65183,16.47159,GALAXY,0.1363503,1.145919e-05
17.67773,16.42882,15.88808,15.58099,15.39705,GALAXY,0.04893174,1.897413e-05
18.84311,17.57539,17.03962,16.72208,16.60699,GALAXY,0.06505501,1.472757e-05
19.29939,18.14098,17.5875,17.33399,17.12151,GALAXY,0.01282839,8.654661e-06
18.64255,17.32182,16.75024,16.41387,16.28619,GALAXY,0.06089782,1.298748e-05
18.24756,16.3181,15.37236,14.92549,14.56651,GALAXY,0.04827947,1.336875e-05
18.68638,17.67381,17.34805,17.16915,17.04178,GALAXY,0.03293937,6.201287e-06
19.58381,17.86051,17.02265,16.64015,16.36042,GALAXY,0.0675677,2.128153e-05
18.52899,17.19642,16.59988,16.23392,15.98474,GALAXY,0.06009025,8.036321e-06
18.07374,16.30043,15.44391,15.03107,14.72876,GALAXY,0.07575442,1.496854e-05
18.7623,17.79966,17.46406,17.15183,17.01097,GALAXY,0.0874822,6.777588e-06
18.17035,16.16492,15.29195,14.87246,14.55903,GALAXY,0.05827922,1.359412e-05
19.19168,17.32689,16.40295,15.95844,15.6047,GALAXY,0.0628468,1.497761e-05
19.19502,17.68914,16.74718,16.29324,15.96807,GALAXY,0.1518339,1.73537e-05
19.25185,17.92846,17.45021,17.138,16.92774,GALAXY,0.06173629,1.288832e-05
19.10231,17.81115,17.28337,17.0009,16.75783,GALAXY,0.05221922,1.071554e-05
18.73829,16.83508,15.96637,15.53129,15.1881,GALAXY,0.05199325,1.275388e-05
18.44629,16.71266,15.90396,15.54552,15.25741,GALAXY,0.06513218,1.214157e-05
19.49789,17.8463,17.05267,16.64949,16.34971,GALAXY,0.07266765,1.038151e-05
18.83657,16.78355,15.83266,15.40667,15.08311,GALAXY,0.07180808,1.80143e-05
17.91362,16.04643,15.11867,14.66415,14.35888,GALAXY,0.07791165,1.416527e-05
19.08948,17.72647,17.18667,16.87833,16.69929,GALAXY,0.1256435,7.744674e-06
19.05412,17.91476,17.47571,17.20048,16.99567,GALAXY,0.04709763,9.986582e-06
19.38607,17.64592,16.72422,16.27607,15.89345,GALAXY,0.114164,2.623579e-05
19.55777,18.25344,17.80584,17.58956,17.51874,GALAXY,0.0537709,1.631252e-05
18.89219,17.58667,16.98781,16.64954,16.43815,GALAXY,0.08095086,1.216437e-05
19.15808,18.00563,17.54432,17.17285,17.03385,GALAXY,0.08127028,7.535261e-06
18.24143,16.83352,16.09077,15.66597,15.31044,GALAXY,0.1270483,9.887445e-06
19.02465,17.11024,16.15758,15.70069,15.34616,GALAXY,0.07885368,2.19987e-05
19.10142,17.88885,17.43727,17.19662,16.96615,GALAXY,0.06174278,1.05352e-05
18.19765,17.16763,16.85138,16.66831,16.47234,GALAXY,0.03143845,6.157886e-06
18.25907,16.25688,15.31971,14.90287,14.5854,GALAXY,0.06644824,1.238771e-05
19.47538,18.08688,17.4603,17.10725,16.86009,GALAXY,0.05273069,1.080363e-05
